MES_GASTO;USO_DEPENDENCIA;PERIODO;TIPOCOMBUSTIBLE;PRECIOGALON;CANTIDADGALONES;MONTOCONSUMO
1;1;2;2;11.01;1.996;21.98
1;1;2;2;11.01;3.062;33.71
1;1;2;2;11.21;8.196;91.88
1;1;2;2;11.21;2.501;28.04
1;1;2;2;11.21;3.234;36.25
1;1;2;2;11.21;10.01;112.21
1;1;2;2;11.21;2.813;31.53
1;1;2;2;11.21;2.849;31.94
1;1;2;2;11.21;2.984;33.45
1;1;2;2;11.21;2.558;28.68
1;1;2;2;11.21;2.679;30.03
1;1;2;2;11.21;1.326;14.86
1;1;2;2;11.21;1.933;21.67
1;1;2;2;11.21;2.577;28.89
1;1;2;2;11.21;1.886;21.14
1;1;2;1;11.67;15.213;177.54
1;1;2;1;11.67;14.961;174.59
1;3;2;1;11.67;19.041;222.21
1;1;2;1;11.67;9.228;107.69
1;1;2;1;11.67;13.698;159.86
1;1;2;1;11.67;10.709;124.97
1;1;2;1;11.67;7.316;85.38
1;1;2;1;11.67;7.628;89.02
1;5;2;1;11.67;12.51;145.99
1;1;2;1;11.67;9.539;111.32
1;6;2;1;11.67;7.729;90.2
1;1;2;1;11.67;12.751;148.8
1;1;2;1;11.67;6.678;77.93
1;6;2;1;11.67;11.028;128.7
1;2;2;1;11.67;22.025;257.03
1;4;2;1;11.67;13.344;155.72
1;2;2;1;11.67;32.29;376.82
1;4;2;1;11.67;5.967;69.63
1;1;2;1;11.67;11.2;130.7
1;1;2;1;11.67;11.981;139.82
1;1;2;1;11.67;12.814;149.54
1;1;2;1;11.67;10.33;120.55
1;1;2;1;11.67;14.159;165.24
1;2;2;1;11.67;19.061;222.44
1;5;2;1;11.67;6.955;81.16
1;1;2;1;11.67;14.044;163.89
1;1;2;1;11.67;11.795;137.65
1;2;2;1;11.67;15.264;178.13
1;2;2;1;11.67;16.39;191.27
1;1;2;1;11.67;6.858;80.03
1;1;2;3;16.69;11.998;200.25
1;1;2;1;11.67;8.212;95.83
1;1;2;1;11.67;16.363;190.96
1;1;2;1;11.67;13.249;154.62
1;2;2;1;11.67;16.654;194.35
1;2;2;1;11.67;12.298;143.52
1;3;2;1;11.67;64.446;752.08
1;4;2;1;11.67;9.031;105.39
1;1;2;2;11.21;2.193;24.58
1;3;2;2;11.21;70;784.7
1;5;2;2;11.21;6.904;77.39
1;5;2;2;11.21;0.753;8.44
1;3;2;2;11.21;20;224.2
2;1;1;1;11.67;15.905;185.61
2;1;1;1;11.67;16.564;193.3
2;1;1;1;11.67;16.831;196.42
2;1;1;1;11.67;15.392;179.62
2;1;1;1;11.67;18.35;214.14
2;1;1;1;11.67;11.751;137.13
2;1;1;1;11.67;13.506;157.62
2;1;1;1;11.67;14.478;168.96
2;1;1;1;11.67;15.71;183.34
2;1;1;1;11.67;14.367;167.66
2;1;1;1;11.67;12.51;145.99
2;1;1;1;11.67;16.421;191.63
2;1;1;1;11.67;7.841;91.5
2;6;1;1;11.67;12.116;141.39
2;1;1;1;11.67;9.819;114.59
2;1;1;1;11.67;12.715;148.38
2;1;1;1;11.67;15.496;180.84
2;1;1;1;11.67;10.695;124.81
2;1;1;1;11.67;18.324;213.84
2;2;1;1;11.67;36.046;420.66
2;1;1;1;11.67;16.595;193.66
2;1;1;1;11.67;10.562;123.26
2;1;1;1;11.67;14.994;174.98
2;4;1;1;11.67;14.49;169.1
2;1;1;3;16.69;13.535;225.9
2;1;1;1;11.67;7.203;84.06
2;1;1;1;11.67;10.486;122.37
2;3;1;1;11.67;17.609;205.5
2;1;1;1;11.67;10.538;122.98
2;3;1;1;11.67;67.943;792.89
2;3;1;1;11.67;13.093;152.8
2;2;1;1;11.67;18.324;213.84
2;2;1;1;11.67;19.222;224.32
2;3;1;1;11.67;27.162;316.98
2;2;1;1;11.67;18.103;211.26
2;3;1;1;11.67;29.8;347.77
2;2;1;1;11.67;31.956;372.93
2;4;1;1;11.67;7.97;93.01
2;4;1;1;11.67;13.162;153.6
2;4;1;1;11.67;8.745;102.05
2;1;1;2;11.21;2.616;29.33
2;2;1;1;11.67;16.921;197.47
2;1;1;1;11.67;14.918;174.09
2;2;1;1;11.67;16.134;188.28
2;1;1;2;11.21;6.511;72.99
2;1;1;2;11.21;2.788;31.25
2;1;1;2;11.21;1.425;15.97
2;1;1;2;11.21;2.817;31.58
2;1;1;2;11.21;2.271;25.46
2;1;1;2;11.21;2.804;31.43
2;1;1;2;11.21;1.528;17.13
2;5;1;2;11.21;1.011;11.33
2;1;1;2;11.21;2.139;23.98
2;1;1;2;11.21;3.128;35.06
2;1;1;2;11.21;3.15;35.31
2;5;1;2;11.21;3.918;43.92
2;1;1;2;11.21;3.157;35.39
2;3;1;2;11.21;90;1008.9
2;1;1;2;11.21;3.178;35.63
2;1;1;2;11.21;3.174;35.58
2;1;1;1;11.67;17.888;208.75
2;1;1;1;11.67;12.374;144.4
2;1;1;1;11.67;12.014;140.2
2;1;1;1;11.67;10.564;123.28
2;1;1;1;11.67;14.238;166.16
2;1;1;1;11.67;8.767;102.31
2;1;1;1;11.67;8.656;101.02
2;1;1;1;11.67;11.106;129.61
2;1;1;1;11.67;12.945;151.07
2;1;1;1;11.67;5.759;67.21
2;1;1;1;11.67;11.663;136.11
2;1;1;1;11.67;12.096;141.16
2;6;1;1;11.67;9.827;114.68
2;1;1;1;11.67;9.271;108.19
2;6;1;1;11.67;12.162;141.93
2;4;1;1;11.67;6.478;75.6
2;4;1;1;11.67;10.073;117.55
2;2;1;1;11.67;38.008;443.55
2;4;1;1;11.67;11.571;135.03
2;1;1;1;11.67;12.297;143.51
2;1;1;1;11.67;6.53;76.21
2;1;1;1;11.67;3.902;45.54
2;1;1;1;11.67;4.699;54.84
2;1;1;1;11.67;8.334;97.26
2;2;1;1;11.67;28.95;337.85
2;1;1;1;11.67;8.412;98.17
2;5;1;1;11.67;11.255;131.35
2;3;1;1;11.67;17.138;200
2;1;1;3;16.69;12.693;211.85
2;1;1;1;11.67;16.123;188.16
2;7;1;2;11.21;11.241;126.01
2;5;1;1;11.67;11.714;136.7
2;6;1;1;11.67;9.422;109.95
2;1;1;1;11.67;9.805;114.42
2;4;1;1;11.67;6.878;80.27
2;2;1;1;11.67;8.889;103.73
2;3;1;1;11.67;22.909;267.35
2;2;1;1;11.67;15.695;183.16
2;2;1;1;11.67;15.613;182.2
2;2;1;1;11.67;7.889;92.06
2;3;1;1;11.67;59.492;694.27
2;3;1;2;11.21;90;1008.9
2;4;1;1;11.67;7.076;82.58
2;1;1;2;11.21;7.036;78.87
2;1;1;2;11.21;2.147;24.07
2;1;1;2;11.21;2.942;32.98
2;1;1;2;11.21;1.873;21
2;1;1;2;11.21;1.026;11.5
2;1;1;2;11.21;0.714;8
2;5;1;2;11.21;9.614;107.77
2;1;1;2;11.21;3.02;33.85
2;1;1;2;11.21;2.849;31.94
2;1;1;2;11.21;2.982;33.43
2;1;1;2;11.21;2.9;32.51
2;1;1;2;11.21;2.869;32.16
2;1;1;2;11.21;2.94;32.96
2;1;1;2;11.21;3.037;34.04
2;1;1;2;11.21;3.083;34.56
2;1;1;2;11.21;9.944;111.47
2;1;1;1;11.71;13.931;163.13
2;1;1;1;11.71;11.03;129.16
2;1;1;1;11.71;8.516;99.72
2;1;1;1;11.71;14.434;169.02
2;1;1;1;11.71;11.008;128.9
2;1;1;1;11.71;13.944;163.28
2;1;1;1;11.71;16.267;190.49
2;1;1;1;11.71;7.608;89.09
2;1;1;1;11.71;8.117;95.05
2;1;1;1;11.71;6.161;72.15
2;4;1;1;11.71;9.989;116.97
2;1;1;1;11.71;6.821;79.87
2;1;1;1;11.71;13.353;156.36
2;1;1;1;11.71;15.387;180.18
2;2;1;1;11.71;32.684;382.73
2;2;1;1;11.71;8.294;97.12
2;1;1;1;11.71;11.776;137.9
2;1;1;1;11.71;12.791;149.78
2;1;1;1;11.71;12.35;144.62
2;2;1;1;11.71;34.862;408.23
2;2;1;1;11.71;12.445;145.73
2;1;1;1;11.71;11.283;132.12
2;2;1;1;11.71;14.302;167.48
2;3;1;1;11.71;12.492;146.28
2;3;1;1;11.71;19.693;230.61
2;1;1;1;11.71;10.912;127.78
2;4;1;1;11.71;10.046;117.64
2;6;1;1;11.71;8.546;100.07
2;2;1;1;11.71;16.099;188.52
2;1;1;1;11.71;10.53;123.31
2;1;1;1;11.71;8.545;100.06
2;1;1;1;11.71;9.772;114.43
2;3;1;1;11.71;33.186;388.61
2;4;1;1;11.71;9.336;109.32
2;6;1;1;11.71;5.664;66.33
2;3;1;1;11.71;16.083;188.33
2;4;1;1;11.71;5.902;69.11
2;1;1;2;11.26;2.791;31.43
2;6;1;2;11.26;9.371;105.52
2;1;1;3;16.69;9.836;164.16
2;1;1;1;11.71;13.058;152.91
2;1;1;2;11.26;1.152;12.97
2;1;1;2;11.26;2.311;26.02
2;1;1;2;11.26;1.125;12.67
2;1;1;2;11.26;1.204;13.56
2;1;1;2;11.26;9.709;109.32
2;1;1;2;11.26;2.342;26.37
2;1;1;2;11.26;4.205;47.35
2;3;1;2;11.26;90;1013.4
2;1;1;2;11.26;1.181;13.3
2;1;1;2;11.26;1.613;18.16
2;1;1;2;11.26;2.45;27.59
2;1;1;2;11.26;3.218;36.23
2;1;1;2;11.26;3.115;35.07
2;1;1;2;11.26;3.053;34.38
2;5;1;2;11.26;6.397;72.03
2;1;1;2;11.26;2.056;23.15
2;1;1;2;11.26;3.319;37.37
2;1;1;1;11.71;14.434;169.02
2;1;1;1;11.71;15.493;181.42
2;1;1;1;11.71;18.825;220.44
2;1;1;1;11.71;8.025;93.97
2;1;1;1;11.71;13.272;155.42
2;1;1;1;11.71;13.868;162.39
2;1;1;1;11.71;17.767;208.05
2;1;1;1;11.71;17.334;202.98
2;1;1;1;11.71;14.991;175.54
2;1;1;1;11.71;14.972;175.32
2;1;1;1;11.71;14.061;164.65
2;1;1;1;11.71;16.209;189.81
2;1;1;1;11.71;17.485;204.75
2;1;1;1;11.71;12.96;151.76
2;1;1;1;11.71;17.167;201.03
2;4;1;1;11.71;6.168;72.23
2;4;1;1;11.71;6.897;80.76
2;1;1;1;11.71;15.62;182.91
2;1;1;1;11.71;13.433;157.3
2;2;1;1;11.71;20.042;234.69
2;6;1;1;11.71;6.199;72.59
2;2;1;1;11.71;14.775;173.02
2;1;1;1;11.71;7.814;91.5
2;4;1;1;11.71;9.776;114.48
2;1;1;1;11.71;12.866;150.66
2;1;1;1;11.71;13.523;158.35
2;1;1;1;11.71;17.39;203.64
2;1;1;1;11.71;13.815;161.77
2;5;1;1;11.71;12.657;148.21
2;3;1;1;11.71;59.494;696.67
2;4;1;1;11.71;13.347;156.29
2;1;1;1;11.71;13.461;157.63
2;2;1;1;11.71;15.015;175.83
2;2;1;1;11.71;14.612;171.11
2;3;1;1;11.71;28.85;337.83
2;2;1;1;11.71;19.305;226.06
2;5;1;1;11.71;9.738;114.03
2;3;1;1;11.71;10.917;127.84
2;3;1;1;11.71;28.002;327.9
2;6;1;1;11.71;11.448;134.06
2;2;1;1;11.71;33.317;390.14
2;1;1;3;16.69;15.226;254.12
2;1;1;2;11.26;10.778;121.36
2;1;1;2;11.26;2.121;23.88
2;1;1;2;11.26;2.481;27.94
2;1;1;2;11.26;2.517;28.34
2;1;1;2;11.26;2.535;28.54
2;1;1;2;11.26;2.195;24.72
2;1;1;2;11.26;3.756;42.29
2;1;1;2;11.26;2.304;25.94
2;1;1;2;11.26;2.393;26.95
2;1;1;2;11.26;2.718;30.6
2;1;1;2;11.26;2.254;25.38
2;1;1;2;11.26;2.061;23.21
2;1;1;2;11.26;1.64;18.47
2;3;1;2;11.26;90;1013.4
2;1;1;2;11.26;2.851;32.1
2;5;1;2;11.26;0.999;11.25
2;5;1;2;11.26;10.244;115.35
2;1;1;2;11.26;3.83;43.13
2;7;1;2;11.26;8.117;91.4
2;1;1;1;11.71;7.382;86.44
2;1;1;1;11.71;18.412;215.6
2;1;1;1;11.71;16.117;188.73
2;1;1;1;11.71;11.279;132.08
2;1;1;1;11.71;10.141;118.75
2;1;1;1;11.71;8.96;104.92
2;1;1;1;11.71;9.657;113.08
2;1;1;1;11.71;9.187;107.58
2;6;1;1;11.71;4.482;52.48
2;1;1;1;11.71;10.504;123
2;1;1;1;11.71;8.97;105.04
2;1;1;1;11.71;5.615;65.75
2;1;1;1;11.71;9.409;110.18
2;1;1;1;11.71;8.846;103.59
2;1;1;1;11.71;9.729;113.93
2;2;1;1;11.71;30.079;352.23
2;1;1;1;11.71;7.841;91.82
2;2;1;1;11.71;36.286;424.91
2;1;1;1;11.71;14.184;166.09
2;4;1;1;11.71;5.191;60.79
2;1;1;1;11.71;15.425;180.63
2;1;1;1;11.71;5.787;67.77
2;1;1;1;11.71;11.295;132.26
2;4;1;1;11.71;8.071;94.51
2;3;1;1;11.71;20.119;235.59
2;3;1;1;11.71;10.192;119.35
2;1;1;1;11.71;14.744;172.65
2;4;1;1;11.71;10.846;127.01
2;3;1;1;11.71;34.551;404.59
2;2;1;1;11.71;8.911;104.35
2;1;1;1;11.71;9.826;115.06
2;1;1;1;11.71;5.255;61.54
2;2;1;1;11.71;9.076;106.28
2;2;1;1;11.71;17.017;199.27
2;2;1;1;11.71;22.113;258.94
2;6;1;1;11.71;8.394;98.29
2;1;1;2;11.26;11.037;124.28
2;1;1;2;11.26;6.729;75.77
2;5;1;2;11.26;0.869;9.78
2;1;1;2;11.26;2.98;33.55
2;5;1;2;11.26;5.115;57.59
2;1;1;2;11.26;1.818;20.47
2;1;1;2;11.26;2.258;25.43
2;1;1;2;11.26;1.534;17.27
2;1;1;2;11.26;2.875;32.37
2;1;1;2;11.26;2.631;29.63
2;1;1;2;11.26;2.728;30.72
2;1;1;2;11.26;3.025;34.06
2;1;1;2;11.26;2.524;28.42
2;1;1;2;11.26;3.186;35.87
2;1;1;1;11.9;12.407;147.64
2;1;1;1;11.9;11.811;140.55
2;1;1;1;11.9;13.703;163.07
2;1;1;1;11.9;13.969;166.23
2;1;1;1;11.9;8.571;101.99
2;1;1;1;11.9;15.875;188.91
2;1;1;1;11.9;11.57;137.68
2;1;1;1;11.9;9.601;114.25
2;6;1;1;11.9;8.425;100.26
2;1;1;1;11.9;9.668;115.05
2;1;1;1;11.9;13.139;156.35
2;1;1;1;11.9;10.954;130.35
2;1;1;1;11.9;12.625;150.24
2;1;1;1;11.9;12.914;153.68
2;5;1;1;11.9;10.941;130.2
2;1;1;1;11.9;14.487;172.4
2;1;1;1;11.9;11.693;139.15
2;1;1;1;11.9;14.422;171.62
2;4;1;1;11.9;10.671;126.98
2;4;1;1;11.9;10.99;130.78
2;1;1;1;11.9;7.167;85.29
2;5;1;1;11.9;12.095;143.93
2;3;1;1;11.9;7.903;94.05
2;1;1;1;11.9;10.918;129.92
2;1;1;1;11.9;5.387;64.11
2;2;1;1;11.9;9.35;111.27
2;5;1;1;11.9;11.293;134.39
2;4;1;1;11.9;8.787;104.57
2;2;1;1;11.9;18.423;219.23
2;2;1;1;11.9;27.184;323.49
2;1;1;1;11.9;7.703;91.67
2;1;1;1;11.9;3.808;45.32
2;2;1;1;11.9;14.932;177.69
2;3;1;1;11.9;14.516;172.74
2;3;1;1;11.9;20;238
2;1;1;2;11.37;1.925;21.89
2;1;1;2;11.37;1.922;21.85
2;1;1;2;11.37;8.173;92.93
2;1;1;2;11.37;1.309;14.88
2;1;1;2;11.37;1.585;18.02
2;1;1;2;11.37;1.643;18.68
2;1;1;2;11.37;1.8;20.47
2;1;1;2;11.37;3.821;43.44
2;3;1;2;11.37;90;1023.3
2;1;1;2;11.37;2.221;25.25
2;1;1;2;11.37;2.048;23.29
2;1;1;2;11.37;2.198;24.99
2;1;1;2;11.37;2.345;26.66
2;5;1;2;11.37;8.71;99.03
2;1;1;2;11.37;2.236;25.42
2;1;1;2;11.37;2.189;24.89
2;1;1;3;16.69;8.103;135.24
2;1;1;2;11.37;5.404;61.44
2;1;1;1;11.9;16.556;197.02
2;1;1;1;11.9;16.162;192.33
2;1;1;1;11.9;15.467;184.06
2;1;1;1;11.9;19.124;227.58
2;1;1;1;11.9;15.983;190.2
2;1;1;1;11.9;17.96;213.72
2;1;1;1;11.9;16.555;197
2;1;1;1;11.9;18.72;222.77
2;1;1;1;11.9;15.313;182.22
2;6;1;1;11.9;15.262;181.62
2;1;1;1;11.9;16.54;196.83
2;1;1;1;11.9;8.839;105.18
2;1;1;1;11.9;17.312;206.01
2;6;1;1;11.9;11.12;132.33
2;4;1;1;11.9;4.806;57.19
2;1;1;1;11.9;15.303;182.11
2;1;1;1;11.9;9.487;112.9
2;1;1;1;11.9;15.957;189.89
2;1;1;1;11.9;16.62;197.78
2;1;1;1;11.9;16.087;191.44
2;3;1;1;11.9;8.641;102.83
2;1;1;1;11.9;11.798;140.4
2;3;1;1;11.9;27.079;322.24
2;2;1;1;11.9;29.808;354.72
2;1;1;1;11.9;14.088;167.65
2;4;1;1;11.9;5.248;62.45
2;1;1;1;11.9;10.75;127.93
2;2;1;1;11.9;18.042;214.7
2;2;1;1;11.9;16.341;194.46
2;1;1;1;11.9;11.889;141.48
2;1;1;3;16.69;11.946;199.38
2;4;1;1;11.9;17.178;204.42
2;4;1;1;11.9;10.172;121.05
2;3;1;1;11.9;13.58;161.6
2;2;1;1;11.9;14.479;172.3
2;2;1;1;11.9;19.013;226.25
2;3;1;1;11.9;26.87;319.75
2;3;1;1;11.9;84.753;1008.56
2;5;1;2;11.37;0.761;8.65
2;1;1;2;11.37;3.556;40.43
2;5;1;2;11.37;4.245;48.27
2;1;1;2;11.37;2.435;27.69
2;1;1;2;11.37;2.769;31.48
2;1;1;2;11.37;1.957;22.25
2;3;1;2;11.37;90;1023.3
2;1;1;2;11.37;2.532;28.79
2;1;1;2;11.37;2.335;26.55
2;1;1;2;11.37;2.037;23.16
2;1;1;2;11.37;2.12;24.1
2;1;1;2;11.37;2.667;30.32
2;1;1;2;11.37;3.101;35.26
2;1;1;2;11.37;2.272;25.83
2;1;1;2;11.37;2.19;24.9
2;1;1;2;11.37;2.528;28.74
2;1;1;3;16.69;14.433;240.89
2;1;1;2;11.37;7.025;79.87
2;1;1;2;11.37;1.934;21.99
2;1;1;2;11.37;5.757;65.46
2;7;2;2;11.37;12.466;141.74
2;6;2;2;11.37;10.482;119.18
2;1;2;3;16.69;9.358;156.19
2;1;2;1;11.9;12.108;144.09
2;1;2;1;11.9;11.007;130.98
2;1;2;1;11.9;15.711;186.96
2;1;2;1;11.9;18.544;220.67
2;1;2;1;11.9;15.271;181.72
2;1;2;1;11.9;10.693;127.25
2;1;2;1;11.9;12.798;152.3
2;1;2;1;11.9;14.547;173.11
2;5;2;1;11.9;13.63;162.2
2;1;2;1;11.9;10.375;123.46
2;1;2;1;11.9;11.385;135.48
2;1;2;1;11.9;11.9;141.61
2;1;2;1;11.9;11.957;142.29
2;2;2;1;11.9;20.109;239.3
2;1;2;1;11.9;14.051;167.21
2;3;2;1;11.9;9.856;117.29
2;1;2;1;11.9;9.642;114.74
2;1;2;1;11.9;9.144;108.81
2;1;2;1;11.9;12.248;145.75
2;1;2;1;11.9;13.436;159.89
2;1;2;2;11.37;2.643;30.05
2;2;2;1;11.9;12.198;145.16
2;1;2;1;11.9;7.488;89.11
2;2;2;1;11.9;14.203;169.02
2;1;2;1;11.9;8.061;95.93
2;2;2;1;11.9;10.045;119.54
2;2;2;1;11.9;9.263;110.23
2;6;2;2;11.37;4.192;47.66
2;4;2;1;11.9;14.901;177.32
2;1;2;1;11.9;4.814;57.29
2;4;2;1;11.9;5.04;59.98
2;5;2;1;11.9;12.15;144.59
2;6;2;1;11.9;7.919;94.24
2;3;2;1;11.9;65.061;774.23
2;1;2;1;11.9;11.208;133.38
2;3;2;1;11.9;20.077;238.92
2;2;2;1;11.9;14.309;170.28
2;4;2;1;11.9;7.739;92.09
2;2;2;1;11.9;16.935;201.53
2;1;2;2;11.37;1.843;20.95
2;1;2;2;11.37;2.16;24.56
2;5;2;2;11.37;3.536;40.2
2;1;2;2;11.37;2.173;24.71
2;3;2;2;11.37;90;1023.3
2;1;2;2;11.37;2.847;32.37
2;1;2;2;11.37;2.21;25.13
2;5;2;2;11.37;0.959;10.9
2;1;2;2;11.37;2.175;24.73
2;1;2;2;11.37;2.901;32.98
2;1;2;2;11.37;2.905;33.03
2;1;2;2;11.37;2.851;32.42
2;1;2;2;11.37;1.305;14.84
2;1;2;2;11.37;2.818;32.04
2;1;2;2;11.37;1.295;14.72
2;1;2;2;11.37;1.875;21.32
2;1;2;2;11.37;3.853;43.81
2;1;2;3;16.69;10.376;173.18
2;1;2;1;12.22;11.771;143.84
2;1;2;1;12.22;6.013;73.48
2;1;2;1;12.22;11.077;135.36
2;1;2;1;12.22;6.482;79.21
2;1;2;1;12.22;8.604;105.14
2;1;2;1;12.22;11.072;135.3
2;1;2;1;12.22;8.695;106.25
2;1;2;1;12.22;7.668;93.7
2;1;2;1;12.22;9.107;111.29
2;1;2;1;12.22;12.264;149.87
2;6;2;1;12.22;10.318;126.09
2;6;2;1;12.22;4.234;51.74
2;1;2;1;12.22;9.43;115.23
2;5;2;1;12.22;10.811;132.11
2;1;2;1;12.22;12.074;147.54
2;4;2;1;12.22;7.468;91.26
2;1;2;1;12.22;8.077;98.7
2;2;2;1;12.22;16.956;207.2
2;4;2;1;12.22;8.207;100.29
2;3;2;1;12.22;40.696;497.31
2;4;2;1;12.22;7.833;95.72
2;1;2;1;12.22;10.895;133.14
2;2;2;1;12.22;9.213;112.58
2;4;2;1;12.22;5.63;68.8
2;4;2;1;12.22;16.982;207.52
2;1;2;1;12.22;14.562;177.95
2;1;2;1;12.22;10.607;129.62
2;1;2;1;12.22;9.989;122.07
2;1;2;1;12.22;10.685;130.57
2;1;2;1;12.22;5.148;62.91
2;3;2;1;12.22;10.65;130.14
2;3;2;1;12.22;35.14;429.41
2;1;2;1;12.22;11.584;141.56
2;2;2;1;12.22;9.86;120.49
2;2;2;1;12.22;15.225;186.05
2;2;2;1;12.22;12.033;147.04
2;3;2;1;12.22;8.842;108.05
2;1;2;1;12.22;13.362;163.28
2;1;2;3;16.69;14.87;248.18
2;1;2;1;12.22;2.693;32.91
2;2;2;1;12.22;13.529;165.32
2;2;2;1;12.22;10.804;132.02
2;1;2;1;12.22;10.469;127.93
2;1;2;2;11.37;2.927;33.28
2;3;2;2;11.37;90;1023.3
2;1;2;2;11.37;3.857;43.85
2;1;2;2;11.37;2.897;32.94
2;1;2;2;11.37;2.77;31.49
2;1;2;2;11.37;2.017;22.93
2;1;2;2;11.37;2.833;32.21
2;1;2;2;11.37;2.945;33.48
2;1;2;2;11.37;6.385;72.6
2;5;2;2;11.37;9.126;103.76
2;1;2;2;11.37;5.424;61.67
2;1;2;2;11.37;2.863;32.55
2;1;2;2;11.37;2.062;23.44
2;1;2;2;11.37;2.384;27.11
2;1;2;2;11.37;2.842;32.31
2;1;2;2;11.37;2.545;28.94
2;1;2;2;11.37;2.452;27.88
2;1;2;2;11.37;2.245;25.53
2;1;2;1;12.22;14.404;176.02
2;1;2;1;12.22;13.687;167.26
2;1;2;1;12.22;14.434;176.38
2;1;2;1;12.22;15.998;195.5
2;1;2;1;12.22;13.59;166.07
2;1;2;1;12.22;13.754;168.07
2;1;2;1;12.22;15.031;183.68
2;6;2;1;12.22;10.097;123.39
2;1;2;1;12.22;6.872;83.98
2;1;2;1;12.22;13.874;169.54
2;1;2;1;12.22;13.562;165.73
2;1;2;1;12.22;15.672;191.51
2;1;2;1;12.22;9.036;110.42
2;1;2;1;12.22;14.334;175.16
2;1;2;1;12.22;15.731;192.23
2;5;2;1;12.22;11.463;140.08
2;1;2;1;12.22;9.829;120.11
2;1;2;1;12.22;14.049;171.68
2;1;2;1;12.22;15.486;189.24
2;1;2;1;12.22;12.603;154.01
2;1;2;1;12.22;14.046;171.64
2;1;2;1;12.22;12.477;152.47
2;1;2;1;12.22;16.226;198.28
2;2;2;1;12.22;22.041;269.34
2;1;2;1;12.22;16.407;200.49
2;3;2;1;12.22;34.531;421.97
2;2;2;1;12.22;13.826;168.95
2;5;2;1;12.22;10.544;128.85
2;2;2;1;12.22;16.588;202.71
2;4;2;1;12.22;6.886;84.15
2;4;2;1;12.22;7.788;95.17
2;2;2;1;12.22;18.09;221.06
2;2;2;1;12.22;10.163;124.19
2;1;2;1;12.22;14.571;178.06
2;1;2;1;12.22;12.635;154.4
2;5;2;1;12.22;8.844;108.07
2;1;2;1;12.22;10.321;126.12
2;4;2;1;12.22;12.897;157.6
2;3;2;1;12.22;19.072;233.06
2;2;2;1;12.22;32.053;391.69
2;3;2;1;12.22;34.889;426.34
2;3;2;1;12.22;28.123;343.66
2;2;2;1;12.22;16.985;207.56
2;1;2;2;11.37;6.187;70.35
2;1;2;2;11.37;1.97;22.4
2;1;2;2;11.37;2.515;28.6
2;1;2;2;11.37;4.565;51.9
2;1;2;2;11.37;2.43;27.63
2;1;2;3;16.69;16.494;275.28
2;5;2;2;11.37;0.92;10.46
2;1;2;2;11.37;2.477;28.16
2;1;2;2;11.37;2.643;30.05
2;1;2;2;11.37;3.214;36.54
2;1;2;2;11.37;2.863;32.55
2;1;2;2;11.37;2.026;23.04
2;1;2;2;11.37;2.462;27.99
2;1;2;2;11.37;2.961;33.67
2;1;2;2;11.37;3.126;35.54
2;1;2;2;11.37;2.785;31.67
2;1;2;2;11.37;1.477;16.79
2;1;2;2;11.37;3.853;43.81
2;1;2;2;11.37;2.903;33.01
2;1;2;2;11.37;3.857;43.85
2;1;2;1;12.22;15.67;191.49
2;1;2;1;12.22;15.777;192.79
2;1;2;1;12.22;11.179;136.61
2;1;2;1;12.22;11.489;140.4
2;1;2;1;12.22;15.213;185.9
2;1;2;1;12.22;6.5;79.43
2;1;2;1;12.22;10.192;124.55
2;1;2;1;12.22;11.074;135.32
2;6;2;1;12.22;13.43;164.11
2;1;2;1;12.22;9.137;111.65
2;5;2;1;12.22;9.8;119.76
2;1;2;1;12.22;10.199;124.63
2;1;2;1;12.22;3.77;46.07
2;1;2;1;12.22;9.395;114.81
2;1;2;1;12.22;7.113;86.92
2;5;2;1;12.22;6.169;75.39
2;1;2;1;12.22;8.511;104
2;1;2;1;12.22;6.694;81.8
2;4;2;1;12.22;5.712;69.8
2;4;2;1;12.22;7.458;91.14
2;1;2;1;12.22;9.245;112.97
2;1;2;1;12.22;12.019;146.87
2;1;2;1;12.22;8.813;107.69
2;4;2;1;12.22;12.014;146.81
2;1;2;1;12.22;6.633;81.06
2;2;2;1;12.22;7.503;91.69
2;3;2;1;12.22;13.02;159.1
2;1;2;1;12.22;13.084;159.89
2;4;2;1;12.22;8.229;100.56
2;2;2;1;12.22;9.019;110.21
2;1;2;1;12.22;9.898;120.95
2;2;2;1;12.22;9.056;110.66
2;2;2;1;12.22;8.534;104.29
2;1;2;1;12.22;9.535;116.52
2;2;2;1;12.22;15.241;186.25
2;1;2;1;12.22;14.723;179.92
2;2;2;1;12.22;36.206;442.44
2;1;2;3;16.69;13.466;224.75
2;3;2;1;12.22;14.049;171.68
2;1;2;1;12.22;9.163;111.97
2;3;2;1;12.22;66.657;814.55
2;1;2;1;12.22;9.277;113.36
2;1;2;2;11.37;2.836;32.25
2;1;2;2;11.37;1.757;19.98
2;1;2;2;11.37;7.012;79.73
2;1;2;2;11.37;1.255;14.27
2;1;2;2;11.37;1.773;20.16
2;1;2;2;11.37;2.509;28.53
2;5;2;2;11.37;9.254;105.22
2;1;2;2;11.37;1.795;20.41
2;1;2;2;11.37;2.147;24.41
2;1;2;2;11.37;2.963;33.69
2;1;2;2;11.37;2.369;26.94
2;1;2;2;11.37;2.691;30.6
2;1;2;2;11.37;1.713;19.48
2;1;2;2;11.37;0.949;10.79
